,Date,ID,Problems_solved,Transactions,T_Month
2168,2020-08-21,221.0,5,0,2020-08-01
2169,2020-08-26,221.0,5,0,2020-08-01
2170,2020-08-27,221.0,9,0,2020-08-01
2171,2020-08-28,221.0,10,0,2020-08-01
2172,2020-08-29,221.0,8,0,2020-08-01
2173,2020-08-14,221.0,4,0,2020-08-01
2174,2020-08-15,221.0,2,0,2020-08-01
2175,2020-08-17,221.0,6,0,2020-08-01
2176,2020-08-18,221.0,3,0,2020-08-01
2177,2020-08-19,221.0,4,0,2020-08-01
2178,2020-08-20,221.0,3,0,2020-08-01
2179,2020-08-21,221.0,3,0,2020-08-01
2180,2020-08-26,221.0,9,0,2020-08-01
2181,2020-08-27,221.0,14,0,2020-08-01
2182,2020-08-28,221.0,12,0,2020-08-01
2183,2020-08-29,221.0,4,0,2020-08-01
2184,2020-08-20,221.0,0,199,2020-08-01
2185,2020-08-30,221.0,24,0,2020-08-01
2186,2020-08-04,221.0,23,0,2020-08-01
2187,2020-08-05,221.0,31,0,2020-08-01
2188,2020-08-06,221.0,22,0,2020-08-01
2189,2020-08-08,221.0,24,0,2020-08-01
2190,2020-08-09,221.0,20,0,2020-08-01
2191,2020-08-11,221.0,19,0,2020-08-01
2192,2020-08-12,221.0,22,0,2020-08-01
2193,2020-08-13,221.0,31,0,2020-08-01
2194,2020-08-14,221.0,19,0,2020-08-01
2195,2020-08-15,221.0,29,0,2020-08-01
2196,2020-08-17,221.0,29,0,2020-08-01
2197,2020-08-18,221.0,24,0,2020-08-01
2198,2020-08-19,221.0,14,0,2020-08-01
2199,2020-08-20,221.0,20,0,2020-08-01
2200,2020-08-21,221.0,18,0,2020-08-01
2202,2020-08-27,221.0,7,0,2020-08-01
2203,2020-08-28,221.0,7,0,2020-08-01
2204,2020-08-29,221.0,12,0,2020-08-01
2205,2020-08-30,252.0,1,0,2020-08-01
2206,2020-08-08,252.0,3,0,2020-08-01
2207,2020-08-10,252.0,10,0,2020-08-01
2208,2020-08-11,252.0,4,0,2020-08-01
2209,2020-08-12,252.0,7,0,2020-08-01
2210,2020-08-19,252.0,1,0,2020-08-01
2211,2020-08-20,252.0,1,0,2020-08-01
2212,2020-08-27,252.0,4,0,2020-08-01
2213,2020-08-28,252.0,5,0,2020-08-01
2214,2020-08-29,252.0,1,0,2020-08-01
2215,2020-08-08,252.0,28,0,2020-08-01
2216,2020-08-10,252.0,33,0,2020-08-01
2217,2020-08-11,252.0,30,0,2020-08-01
2218,2020-08-12,252.0,27,0,2020-08-01
2219,2020-08-19,252.0,5,0,2020-08-01
2220,2020-08-20,252.0,2,0,2020-08-01
2221,2020-08-27,252.0,14,0,2020-08-01
2222,2020-08-28,252.0,26,0,2020-08-01
2223,2020-08-29,252.0,2,0,2020-08-01
2224,2020-08-08,252.0,6,"1,034",2020-08-01
2225,2020-08-10,252.0,7,0,2020-08-01
2226,2020-08-11,252.0,8,963,2020-08-01
2227,2020-08-12,252.0,5,0,2020-08-01
2228,2020-08-19,252.0,11,"1,855",2020-08-01
2229,2020-08-20,252.0,9,235,2020-08-01
2230,2020-08-27,252.0,21,"1,322",2020-08-01
2231,2020-08-28,252.0,18,"1,070",2020-08-01
2232,2020-08-29,181.0,29,"1,108",2020-08-01
2233,2020-08-21,181.0,0,0,2020-08-01
2234,2020-08-03,181.0,22,0,2020-08-01
2235,2020-08-04,181.0,26,0,2020-08-01
2236,2020-08-05,181.0,18,0,2020-08-01
2237,2020-08-06,181.0,31,0,2020-08-01
2238,2020-08-10,181.0,34,0,2020-08-01
2239,2020-08-11,181.0,19,0,2020-08-01
2240,2020-08-12,181.0,20,0,2020-08-01
2241,2020-08-17,181.0,34,0,2020-08-01
2242,2020-08-18,181.0,16,0,2020-08-01
2243,2020-08-19,181.0,9,0,2020-08-01
2244,2020-08-21,181.0,6,0,2020-08-01
2245,2020-08-22,181.0,38,0,2020-08-01
2246,2020-08-25,181.0,22,0,2020-08-01
2247,2020-08-27,181.0,20,0,2020-08-01
2248,2020-08-29,181.0,44,0,2020-08-01
2249,2020-08-18,181.0,1,0,2020-08-01
2250,2020-08-18,56.0,1,0,2020-08-01
2251,2020-08-10,56.0,3,0,2020-08-01
2252,2020-08-11,56.0,1,0,2020-08-01
2253,2020-08-12,56.0,3,0,2020-08-01
2254,2020-08-13,56.0,1,0,2020-08-01
2255,2020-08-17,56.0,3,0,2020-08-01
2257,2020-08-24,56.0,6,0,2020-08-01
2258,2020-08-25,56.0,6,0,2020-08-01
2259,2020-08-26,56.0,1,0,2020-08-01
2260,2020-08-27,56.0,3,0,2020-08-01
2261,2020-08-28,56.0,2,0,2020-08-01
2262,2020-08-31,56.0,2,0,2020-08-01
2263,2020-08-10,56.0,10,0,2020-08-01
2264,2020-08-11,56.0,19,0,2020-08-01
2265,2020-08-12,56.0,21,0,2020-08-01
2266,2020-08-13,56.0,9,0,2020-08-01
2267,2020-08-17,56.0,5,0,2020-08-01
2268,2020-08-18,56.0,6,0,2020-08-01
2269,2020-08-21,56.0,3,0,2020-08-01
2270,2020-08-24,56.0,18,0,2020-08-01
2271,2020-08-25,56.0,7,0,2020-08-01
2272,2020-08-26,56.0,6,0,2020-08-01
2273,2020-08-27,56.0,12,0,2020-08-01
2274,2020-08-28,56.0,5,0,2020-08-01
2275,2020-08-31,56.0,10,0,2020-08-01
2276,2020-08-10,56.0,18,0,2020-08-01
2277,2020-08-11,56.0,11,0,2020-08-01
2278,2020-08-12,56.0,10,0,2020-08-01
2279,2020-08-13,56.0,17,0,2020-08-01
2280,2020-08-17,56.0,17,0,2020-08-01
2281,2020-08-18,56.0,21,0,2020-08-01
2282,2020-08-21,56.0,14,971,2020-08-01
2283,2020-08-24,56.0,14,0,2020-08-01
2284,2020-08-25,56.0,16,0,2020-08-01
2285,2020-08-26,56.0,27,0,2020-08-01
2286,2020-08-27,56.0,16,0,2020-08-01
2287,2020-08-28,56.0,24,0,2020-08-01
2288,2020-08-31,57.0,13,0,2020-08-01
2289,2020-08-20,57.0,0,0,2020-08-01
2290,2020-08-19,57.0,0,0,2020-08-01
2291,2020-08-03,57.0,3,0,2020-08-01
2292,2020-08-10,57.0,3,0,2020-08-01
2293,2020-08-11,57.0,8,0,2020-08-01
2294,2020-08-12,57.0,2,0,2020-08-01
2295,2020-08-18,57.0,2,0,2020-08-01
2296,2020-08-19,57.0,3,0,2020-08-01
2298,2020-08-21,57.0,4,0,2020-08-01
2299,2020-08-22,57.0,1,0,2020-08-01
2300,2020-08-19,57.0,1,0,2020-08-01
2301,2020-08-03,57.0,10,0,2020-08-01
2302,2020-08-10,57.0,38,0,2020-08-01
2303,2020-08-11,57.0,37,0,2020-08-01
2304,2020-08-12,57.0,32,0,2020-08-01
2305,2020-08-18,57.0,16,0,2020-08-01
2306,2020-08-19,57.0,10,0,2020-08-01
2307,2020-08-20,57.0,13,0,2020-08-01
2308,2020-08-21,57.0,9,0,2020-08-01
2310,2020-08-24,57.0,1,0,2020-08-01
2311,2020-08-03,57.0,5,686,2020-08-01
2313,2020-08-11,57.0,5,0,2020-08-01
2314,2020-08-12,57.0,11,0,2020-08-01
2315,2020-08-18,57.0,12,972,2020-08-01
2316,2020-08-19,57.0,17,"1,123",2020-08-01
2317,2020-08-20,57.0,18,874,2020-08-01
2318,2020-08-21,57.0,17,876,2020-08-01
2319,2020-08-22,57.0,10,"1,169",2020-08-01
2320,2020-08-24,58.0,10,"1,188",2020-08-01
2321,2020-08-28,58.0,0,0,2020-08-01
2322,2020-08-03,58.0,0,0,2020-08-01
2323,2020-08-05,58.0,1,0,2020-08-01
2324,2020-08-06,58.0,0,0,2020-08-01
2325,2020-08-07,58.0,0,0,2020-08-01
2326,2020-08-10,58.0,0,0,2020-08-01
2327,2020-08-12,58.0,0,0,2020-08-01
2328,2020-08-13,58.0,1,0,2020-08-01
2329,2020-08-16,58.0,0,0,2020-08-01
2330,2020-08-17,58.0,0,0,2020-08-01
2331,2020-08-18,58.0,0,0,2020-08-01
2332,2020-08-19,58.0,0,0,2020-08-01
2333,2020-08-22,58.0,0,0,2020-08-01
2334,2020-08-23,58.0,0,0,2020-08-01
2335,2020-08-24,58.0,0,0,2020-08-01
2336,2020-08-25,58.0,0,0,2020-08-01
2338,2020-08-29,59.0,0,0,2020-08-01
2339,2020-08-01,59.0,0,0,2020-08-01
2340,2020-08-03,59.0,0,0,2020-08-01
2341,2020-08-04,59.0,0,0,2020-08-01
2342,2020-08-05,59.0,0,0,2020-08-01
2343,2020-08-07,59.0,0,0,2020-08-01
2344,2020-08-08,59.0,0,0,2020-08-01
2345,2020-08-09,59.0,0,0,2020-08-01
2346,2020-08-10,59.0,0,0,2020-08-01
2347,2020-08-11,59.0,0,0,2020-08-01
2348,2020-08-14,59.0,0,0,2020-08-01
2349,2020-08-17,59.0,0,0,2020-08-01
2350,2020-08-20,59.0,0,0,2020-08-01
2351,2020-08-21,59.0,0,0,2020-08-01
2352,2020-08-24,59.0,0,0,2020-08-01
2353,2020-08-25,59.0,0,0,2020-08-01
2354,2020-08-26,59.0,0,0,2020-08-01
2355,2020-08-27,59.0,0,0,2020-08-01
2356,2020-08-31,222.0,0,0,2020-08-01
2357,2020-08-02,222.0,0,0,2020-08-01
2358,2020-08-13,222.0,2,0,2020-08-01
2359,2020-08-14,222.0,0,0,2020-08-01
2360,2020-08-15,222.0,0,0,2020-08-01
2361,2020-08-18,222.0,0,0,2020-08-01
2362,2020-08-19,222.0,0,0,2020-08-01
2363,2020-08-20,222.0,0,0,2020-08-01
2364,2020-08-21,222.0,0,0,2020-08-01
2365,2020-08-26,222.0,0,0,2020-08-01
2366,2020-08-27,222.0,0,0,2020-08-01
2367,2020-08-28,222.0,0,0,2020-08-01
2368,2020-08-30,222.0,0,0,2020-08-01
2369,2020-08-31,60.0,0,0,2020-08-01
2370,2020-08-03,60.0,4,0,2020-08-01
2371,2020-08-04,60.0,5,0,2020-08-01
2372,2020-08-06,60.0,6,0,2020-08-01
2373,2020-08-07,60.0,3,0,2020-08-01
2374,2020-08-19,60.0,1,0,2020-08-01
2375,2020-08-22,60.0,0,0,2020-08-01
2376,2020-08-24,60.0,2,0,2020-08-01
2377,2020-08-25,60.0,3,0,2020-08-01
2378,2020-08-26,60.0,3,0,2020-08-01
2379,2020-08-27,60.0,3,0,2020-08-01
2380,2020-08-28,60.0,3,0,2020-08-01
2381,2020-08-31,60.0,4,0,2020-08-01
2382,2020-08-03,60.0,20,0,2020-08-01
2383,2020-08-04,60.0,20,0,2020-08-01
2384,2020-08-06,60.0,31,0,2020-08-01
2385,2020-08-07,60.0,22,0,2020-08-01
2387,2020-08-22,60.0,4,0,2020-08-01
2388,2020-08-24,60.0,10,0,2020-08-01
2389,2020-08-25,60.0,11,0,2020-08-01
2390,2020-08-26,60.0,6,0,2020-08-01
2391,2020-08-27,60.0,15,0,2020-08-01
2392,2020-08-28,60.0,10,0,2020-08-01
2393,2020-08-31,60.0,18,0,2020-08-01
2394,2020-08-03,60.0,28,0,2020-08-01
2395,2020-08-04,60.0,10,0,2020-08-01
2396,2020-08-06,60.0,11,0,2020-08-01
2397,2020-08-07,60.0,10,0,2020-08-01
2398,2020-08-19,60.0,14,0,2020-08-01
2399,2020-08-22,60.0,34,0,2020-08-01
2400,2020-08-24,60.0,14,0,2020-08-01
2401,2020-08-25,60.0,15,0,2020-08-01
2402,2020-08-26,60.0,33,0,2020-08-01
2403,2020-08-27,60.0,19,0,2020-08-01
2404,2020-08-28,60.0,34,0,2020-08-01
2405,2020-08-31,61.0,12,0,2020-08-01
2406,2020-08-24,61.0,0,0,2020-08-01
2407,2020-08-20,61.0,1,0,2020-08-01
2408,2020-08-20,61.0,0,0,2020-08-01
2409,2020-08-11,61.0,28,0,2020-08-01
2410,2020-08-12,61.0,32,0,2020-08-01
2411,2020-08-13,61.0,27,0,2020-08-01
2412,2020-08-14,61.0,47,0,2020-08-01
2413,2020-08-15,61.0,44,0,2020-08-01
2414,2020-08-17,61.0,51,0,2020-08-01
2415,2020-08-18,61.0,43,0,2020-08-01
2416,2020-08-19,61.0,39,0,2020-08-01
2417,2020-08-20,61.0,30,0,2020-08-01
2418,2020-08-21,61.0,38,140,2020-08-01
2419,2020-08-22,61.0,72,0,2020-08-01
2420,2020-08-24,61.0,37,0,2020-08-01
2421,2020-08-25,61.0,32,0,2020-08-01
2422,2020-08-26,61.0,38,0,2020-08-01
2423,2020-08-27,61.0,32,0,2020-08-01
2424,2020-08-31,61.0,37,0,2020-08-01
2425,2020-08-18,61.0,1,0,2020-08-01
2426,2020-08-31,61.0,1,0,2020-08-01
2427,2020-08-18,61.0,4,0,2020-08-01
2428,2020-08-31,62.0,1,0,2020-08-01
2429,2020-08-21,62.0,1,0,2020-08-01
2430,2020-08-03,62.0,5,0,2020-08-01
2431,2020-08-14,62.0,0,0,2020-08-01
2432,2020-08-17,62.0,13,0,2020-08-01
2433,2020-08-18,62.0,9,0,2020-08-01
2434,2020-08-19,62.0,4,0,2020-08-01
2435,2020-08-20,62.0,3,0,2020-08-01
2436,2020-08-21,62.0,4,0,2020-08-01
2437,2020-08-24,62.0,1,0,2020-08-01
2438,2020-08-25,62.0,4,0,2020-08-01
2439,2020-08-26,62.0,6,0,2020-08-01
2440,2020-08-27,62.0,3,0,2020-08-01
2441,2020-08-28,62.0,5,0,2020-08-01
2442,2020-08-03,62.0,10,0,2020-08-01
2443,2020-08-14,62.0,12,0,2020-08-01
2444,2020-08-17,62.0,18,0,2020-08-01
2445,2020-08-18,62.0,17,0,2020-08-01
2446,2020-08-19,62.0,13,0,2020-08-01
2447,2020-08-20,62.0,14,0,2020-08-01
2448,2020-08-21,62.0,10,0,2020-08-01
2449,2020-08-24,62.0,3,0,2020-08-01
2450,2020-08-25,62.0,18,0,2020-08-01
2451,2020-08-26,62.0,12,0,2020-08-01
2452,2020-08-27,62.0,17,0,2020-08-01
2453,2020-08-28,62.0,13,0,2020-08-01
2454,2020-08-03,62.0,28,720,2020-08-01
2455,2020-08-04,62.0,2,0,2020-08-01
2456,2020-08-05,62.0,25,350,2020-08-01
2457,2020-08-06,62.0,29,933,2020-08-01
2458,2020-08-07,62.0,32,434,2020-08-01
2459,2020-08-08,62.0,19,927,2020-08-01
2460,2020-08-13,62.0,21,734,2020-08-01
2461,2020-08-14,62.0,19,361,2020-08-01
2462,2020-08-17,62.0,16,603,2020-08-01
2463,2020-08-18,62.0,16,761,2020-08-01
2464,2020-08-19,62.0,9,972,2020-08-01
2465,2020-08-20,62.0,12,141,2020-08-01
2466,2020-08-21,62.0,8,398,2020-08-01
2467,2020-08-24,62.0,31,"1,007",2020-08-01
2468,2020-08-25,62.0,18,"1,425",2020-08-01
2469,2020-08-26,62.0,16,415,2020-08-01
2470,2020-08-27,62.0,27,808,2020-08-01
2471,2020-08-28,62.0,36,568,2020-08-01
2472,2020-08-31,62.0,35,844,2020-08-01
2473,2020-08-18,62.0,2,0,2020-08-01
2476,2020-08-31,63.0,3,0,2020-08-01
2477,2020-08-25,63.0,0,0,2020-08-01
2478,2020-08-21,63.0,0,0,2020-08-01
2479,2020-08-03,63.0,32,0,2020-08-01
2480,2020-08-04,63.0,29,0,2020-08-01
2481,2020-08-05,63.0,32,0,2020-08-01
2482,2020-08-07,63.0,14,0,2020-08-01
2483,2020-08-08,63.0,31,0,2020-08-01
2484,2020-08-10,63.0,33,0,2020-08-01
2485,2020-08-11,63.0,25,0,2020-08-01
2486,2020-08-14,63.0,25,0,2020-08-01
2487,2020-08-15,63.0,32,0,2020-08-01
2488,2020-08-17,63.0,20,0,2020-08-01
2489,2020-08-18,63.0,28,0,2020-08-01
2490,2020-08-20,63.0,4,0,2020-08-01
2491,2020-08-21,63.0,30,0,2020-08-01
2492,2020-08-24,63.0,22,0,2020-08-01
2493,2020-08-25,63.0,32,0,2020-08-01
2494,2020-08-26,63.0,28,0,2020-08-01
2495,2020-08-31,63.0,29,0,2020-08-01
2496,2020-08-18,63.0,0,0,2020-08-01
2497,2020-08-31,63.0,1,0,2020-08-01
2498,2020-08-18,63.0,3,0,2020-08-01
2499,2020-08-31,64.0,1,0,2020-08-01
2500,2020-08-30,64.0,5,0,2020-08-01
2501,2020-08-30,64.0,41,0,2020-08-01
2502,2020-08-03,64.0,16,0,2020-08-01
2503,2020-08-04,64.0,13,"1,178",2020-08-01
2504,2020-08-05,64.0,14,939,2020-08-01
2505,2020-08-06,64.0,2,0,2020-08-01
2506,2020-08-24,64.0,13,479,2020-08-01
2507,2020-08-25,64.0,5,0,2020-08-01
2508,2020-08-27,64.0,35,402,2020-08-01
2509,2020-08-28,64.0,27,541,2020-08-01
2510,2020-08-29,287.0,33,596,2020-08-01
2511,2020-08-03,287.0,45,570,2020-08-01
2512,2020-08-05,253.0,61,413,2020-08-01
2513,2020-08-20,253.0,0,0,2020-08-01
2514,2020-08-30,253.0,7,0,2020-08-01
2515,2020-08-20,253.0,3,0,2020-08-01
2516,2020-08-21,253.0,4,0,2020-08-01
2517,2020-08-30,253.0,62,0,2020-08-01
2518,2020-08-05,253.0,42,"1,196",2020-08-01
2519,2020-08-06,253.0,32,626,2020-08-01
2520,2020-08-07,253.0,42,791,2020-08-01
2521,2020-08-08,253.0,31,"1,352",2020-08-01
2522,2020-08-11,253.0,6,770,2020-08-01
2523,2020-08-14,253.0,23,"1,098",2020-08-01
2524,2020-08-19,253.0,23,"1,443",2020-08-01
2525,2020-08-20,253.0,7,"2,779",2020-08-01
2526,2020-08-27,253.0,16,"1,271",2020-08-01
2527,2020-08-28,276.0,6,"2,067",2020-08-01
2528,2020-08-05,276.0,2,0,2020-08-01
2529,2020-08-06,276.0,5,0,2020-08-01
2530,2020-08-07,276.0,2,0,2020-08-01
2531,2020-08-31,276.0,3,0,2020-08-01
2532,2020-08-05,276.0,10,0,2020-08-01
2533,2020-08-06,276.0,38,0,2020-08-01
2534,2020-08-07,276.0,14,0,2020-08-01
2535,2020-08-31,276.0,14,0,2020-08-01
2536,2020-08-04,276.0,33,0,2020-08-01
2537,2020-08-05,276.0,31,0,2020-08-01
2538,2020-08-06,276.0,11,0,2020-08-01
2539,2020-08-07,276.0,27,0,2020-08-01
2540,2020-08-31,65.0,20,0,2020-08-01
2541,2020-08-20,65.0,0,0,2020-08-01
2542,2020-08-21,65.0,1,0,2020-08-01
2544,2020-08-03,65.0,4,0,2020-08-01
2545,2020-08-04,65.0,5,0,2020-08-01
2546,2020-08-05,65.0,5,0,2020-08-01
2547,2020-08-06,65.0,6,0,2020-08-01
2548,2020-08-17,65.0,5,0,2020-08-01
2549,2020-08-18,65.0,4,0,2020-08-01
2550,2020-08-19,65.0,2,0,2020-08-01
2551,2020-08-20,65.0,2,0,2020-08-01
2553,2020-08-24,65.0,5,0,2020-08-01
2554,2020-08-25,65.0,4,0,2020-08-01
2555,2020-08-26,65.0,6,0,2020-08-01
2556,2020-08-27,65.0,2,0,2020-08-01
2557,2020-08-28,65.0,6,0,2020-08-01
2558,2020-08-30,65.0,5,0,2020-08-01
2559,2020-08-03,65.0,23,0,2020-08-01
2560,2020-08-04,65.0,33,0,2020-08-01
2561,2020-08-05,65.0,29,0,2020-08-01
2562,2020-08-06,65.0,33,0,2020-08-01
2563,2020-08-17,65.0,13,0,2020-08-01
2564,2020-08-18,65.0,14,0,2020-08-01
2565,2020-08-19,65.0,12,0,2020-08-01
2566,2020-08-20,65.0,8,0,2020-08-01
2567,2020-08-21,65.0,6,0,2020-08-01
2568,2020-08-24,65.0,27,0,2020-08-01
2569,2020-08-25,65.0,15,0,2020-08-01
2570,2020-08-26,65.0,16,0,2020-08-01
2571,2020-08-27,65.0,23,0,2020-08-01
2572,2020-08-28,65.0,22,0,2020-08-01
2573,2020-08-30,65.0,58,0,2020-08-01
2574,2020-08-03,65.0,22,0,2020-08-01
2575,2020-08-04,65.0,14,0,2020-08-01
2576,2020-08-05,65.0,16,0,2020-08-01
2577,2020-08-06,65.0,16,0,2020-08-01
2578,2020-08-17,65.0,41,0,2020-08-01
2579,2020-08-18,65.0,24,0,2020-08-01
2580,2020-08-19,65.0,18,0,2020-08-01
2581,2020-08-20,65.0,31,342,2020-08-01
2582,2020-08-21,65.0,22,85,2020-08-01
2583,2020-08-24,65.0,8,0,2020-08-01
2584,2020-08-25,65.0,19,0,2020-08-01
2585,2020-08-26,65.0,32,0,2020-08-01
2586,2020-08-27,65.0,25,0,2020-08-01
2587,2020-08-28,66.0,30,0,2020-08-01
2588,2020-08-21,66.0,0,77,2020-08-01
2589,2020-08-17,66.0,30,618,2020-08-01
2590,2020-08-18,66.0,33,868,2020-08-01
2591,2020-08-19,66.0,19,462,2020-08-01
2592,2020-08-21,66.0,21,507,2020-08-01
2593,2020-08-22,66.0,45,574,2020-08-01
2594,2020-08-24,66.0,33,797,2020-08-01
2595,2020-08-26,66.0,34,579,2020-08-01
2596,2020-08-27,66.0,48,655,2020-08-01
2597,2020-08-28,66.0,50,"1,159",2020-08-01
2598,2020-08-31,66.0,25,536,2020-08-01
2599,2020-08-18,66.0,2,0,2020-08-01
2600,2020-08-18,66.0,4,0,2020-08-01
2601,2020-08-31,223.0,2,0,2020-08-01
2602,2020-08-01,223.0,34,530,2020-08-01
2603,2020-08-04,223.0,26,559,2020-08-01
2604,2020-08-05,223.0,44,855,2020-08-01
2605,2020-08-06,223.0,2,"7,359",2020-08-01
2606,2020-08-08,223.0,34,795,2020-08-01
2607,2020-08-09,223.0,17,0,2020-08-01
2608,2020-08-10,223.0,30,622,2020-08-01
2609,2020-08-03,223.0,1,0,2020-08-01
2610,2020-08-04,223.0,1,0,2020-08-01
2611,2020-08-05,223.0,2,0,2020-08-01
2612,2020-08-06,223.0,2,0,2020-08-01
2613,2020-08-07,223.0,3,0,2020-08-01
2614,2020-08-10,223.0,4,0,2020-08-01
2615,2020-08-11,223.0,5,0,2020-08-01
2616,2020-08-12,223.0,2,0,2020-08-01
2617,2020-08-13,223.0,5,0,2020-08-01
2618,2020-08-14,223.0,1,0,2020-08-01
2619,2020-08-18,223.0,1,0,2020-08-01
2620,2020-08-03,223.0,4,0,2020-08-01
2621,2020-08-04,223.0,5,0,2020-08-01
2622,2020-08-05,223.0,7,0,2020-08-01
2623,2020-08-06,223.0,17,0,2020-08-01
2624,2020-08-07,223.0,15,0,2020-08-01
2625,2020-08-10,223.0,31,0,2020-08-01
2626,2020-08-11,223.0,22,0,2020-08-01
2627,2020-08-12,223.0,15,0,2020-08-01
2628,2020-08-13,223.0,14,0,2020-08-01
2629,2020-08-14,223.0,9,0,2020-08-01
2630,2020-08-15,223.0,1,0,2020-08-01
2631,2020-08-18,223.0,2,0,2020-08-01
2632,2020-08-03,223.0,7,490,2020-08-01
2633,2020-08-04,223.0,7,602,2020-08-01
2634,2020-08-05,223.0,10,873,2020-08-01
2635,2020-08-06,223.0,4,442,2020-08-01
2636,2020-08-07,223.0,13,440,2020-08-01
2637,2020-08-10,223.0,2,607,2020-08-01
2638,2020-08-11,223.0,6,521,2020-08-01
2639,2020-08-12,223.0,11,572,2020-08-01
2640,2020-08-13,223.0,11,711,2020-08-01
2641,2020-08-14,223.0,12,200,2020-08-01
2642,2020-08-15,223.0,10,814,2020-08-01
2643,2020-08-17,223.0,16,405,2020-08-01
2644,2020-08-18,223.0,9,620,2020-08-01
2647,2020-08-29,223.0,10,0,2020-08-01
2648,2020-08-05,223.0,6,0,2020-08-01
2649,2020-08-06,223.0,10,0,2020-08-01
2650,2020-08-11,223.0,19,0,2020-08-01
2651,2020-08-12,223.0,27,0,2020-08-01
2652,2020-08-13,223.0,15,0,2020-08-01
2653,2020-08-26,223.0,20,0,2020-08-01
2654,2020-08-29,223.0,17,0,2020-08-01
2655,2020-08-05,223.0,1,0,2020-08-01
2656,2020-08-06,223.0,1,0,2020-08-01
2657,2020-08-11,223.0,1,0,2020-08-01
2658,2020-08-26,224.0,1,0,2020-08-01
2659,2020-08-03,224.0,18,0,2020-08-01
2660,2020-08-05,224.0,23,0,2020-08-01
2661,2020-08-06,224.0,13,0,2020-08-01
2662,2020-08-07,224.0,11,0,2020-08-01
2663,2020-08-10,224.0,11,0,2020-08-01
2664,2020-08-11,224.0,15,0,2020-08-01
2665,2020-08-12,224.0,22,0,2020-08-01
2666,2020-08-13,224.0,14,0,2020-08-01
2667,2020-08-14,224.0,9,0,2020-08-01
2668,2020-08-17,224.0,16,0,2020-08-01
2669,2020-08-18,224.0,14,0,2020-08-01
2670,2020-08-19,224.0,25,0,2020-08-01
2671,2020-08-20,224.0,14,0,2020-08-01
2672,2020-08-04,224.0,12,0,2020-08-01
2673,2020-08-06,224.0,0,0,2020-08-01
2674,2020-08-07,224.0,1,0,2020-08-01
2675,2020-08-12,224.0,0,0,2020-08-01
2676,2020-08-14,224.0,14,0,2020-08-01
2677,2020-08-18,224.0,3,0,2020-08-01
2678,2020-08-20,224.0,1,0,2020-08-01
2679,2020-08-03,224.0,9,0,2020-08-01
2680,2020-08-04,224.0,15,0,2020-08-01
2681,2020-08-05,224.0,18,0,2020-08-01
2682,2020-08-06,224.0,14,0,2020-08-01
2683,2020-08-07,224.0,22,"1,183",2020-08-01
2684,2020-08-10,224.0,8,0,2020-08-01
2685,2020-08-11,224.0,13,0,2020-08-01
2686,2020-08-12,224.0,16,0,2020-08-01
2688,2020-08-17,224.0,18,0,2020-08-01
2689,2020-08-18,224.0,6,0,2020-08-01
2690,2020-08-19,224.0,18,0,2020-08-01
2691,2020-08-20,224.0,9,"1,003",2020-08-01
2692,2020-08-21,224.0,13,0,2020-08-01
2693,2020-08-22,224.0,14,0,2020-08-01
2694,2020-08-26,224.0,21,"1,488",2020-08-01
2695,2020-08-27,224.0,17,0,2020-08-01
2696,2020-08-28,224.0,11,0,2020-08-01
2697,2020-08-03,224.0,3,0,2020-08-01
2698,2020-08-05,224.0,1,0,2020-08-01
2699,2020-08-06,224.0,2,0,2020-08-01
2700,2020-08-10,224.0,1,0,2020-08-01
2701,2020-08-17,224.0,1,0,2020-08-01
2702,2020-08-18,224.0,7,0,2020-08-01
2703,2020-08-21,224.0,2,0,2020-08-01
2704,2020-08-22,224.0,6,0,2020-08-01
2705,2020-08-20,224.0,3,0,2020-08-01
2706,2020-08-21,224.0,1,0,2020-08-01
2707,2020-08-18,182.0,1,0,2020-08-01
2708,2020-08-05,182.0,9,0,2020-08-01
2709,2020-08-10,182.0,9,0,2020-08-01
2710,2020-08-11,182.0,12,0,2020-08-01
2711,2020-08-13,182.0,20,0,2020-08-01
2712,2020-08-14,182.0,18,0,2020-08-01
2713,2020-08-17,182.0,20,0,2020-08-01
2714,2020-08-18,182.0,14,0,2020-08-01
2715,2020-08-20,182.0,14,0,2020-08-01
2716,2020-08-21,182.0,8,0,2020-08-01
2717,2020-08-25,182.0,12,0,2020-08-01
2718,2020-08-26,182.0,8,0,2020-08-01
2719,2020-08-27,182.0,8,0,2020-08-01
2720,2020-08-28,182.0,14,0,2020-08-01
2721,2020-08-31,182.0,4,0,2020-08-01
2723,2020-08-25,182.0,3,0,2020-08-01
2724,2020-08-26,182.0,2,0,2020-08-01
2725,2020-08-31,182.0,21,0,2020-08-01
2726,2020-08-21,182.0,0,0,2020-08-01
2727,2020-08-20,182.0,1,0,2020-08-01
2728,2020-08-21,182.0,1,"1,329",2020-08-01
2729,2020-08-25,254.0,0,0,2020-08-01
2730,2020-08-03,254.0,23,0,2020-08-01
2731,2020-08-04,254.0,30,0,2020-08-01
2732,2020-08-06,254.0,12,"1,332",2020-08-01
2733,2020-08-07,254.0,24,0,2020-08-01
2734,2020-08-11,254.0,9,0,2020-08-01
2735,2020-08-12,254.0,31,0,2020-08-01
2736,2020-08-13,254.0,16,0,2020-08-01
2737,2020-08-14,254.0,35,0,2020-08-01
2738,2020-08-17,254.0,17,0,2020-08-01
